,Unnamed: 0,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
1169,1169,pulqueria-new-york,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.71448, 'longitude': -73.99819}",(212) 227-3099,1002.7614138494348,bbb6QZReetkrrubqGWJokQ,https://s3-media2.fl.yelpcdn.com/bphoto/x_7zuYoJhkkmr_PetcHG7Q/o.jpg,False,"{'address1': '11 Doyers St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['11 Doyers St', 'New York, NY 10013']}",Pulqueria,12122273099.0,2,3.5,458,"['delivery', 'pickup']",https://www.yelp.com/biz/pulqueria-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1170,1170,dig-inn-new-york-23,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.72377, 'longitude': -73.9969}",(212) 253-7854,1900.8069068816449,bV_RI0zlJkq3XWS7FGmOzg,https://s3-media4.fl.yelpcdn.com/bphoto/9bEszAuPNAA4ZpvC8WF04w/o.jpg,False,"{'address1': '70 Prince St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['70 Prince St', 'New York, NY 10012']}",Dig Inn,12122537854.0,2,4.0,116,[],https://www.yelp.com/biz/dig-inn-new-york-23?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1171,1171,fools-gold-nyc-new-york,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7231079, 'longitude': -73.9897536}",(212) 673-2337,2189.502813836217,JagEH-imezk2KbM3RNDbXg,https://s3-media1.fl.yelpcdn.com/bphoto/mugktC74QPgKzbmUJ9F3vg/o.jpg,False,"{'address1': '145 E Houston St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['145 E Houston St', 'New York, NY 10002']}",Fools Gold NYC,12126732337.0,2,4.0,278,"['delivery', 'pickup']",https://www.yelp.com/biz/fools-gold-nyc-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1172,1172,bombays-indian-restaurant-new-york,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.70344, 'longitude': -74.01109}",(212) 742-2222,655.0624786080847,Q7wFlNr4OFU0eCJXcOmopg,https://s3-media3.fl.yelpcdn.com/bphoto/DWwJQBOfmILwJ94er2C8sA/o.jpg,False,"{'address1': '60 Pearl St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['60 Pearl St', 'New York, NY 10004']}",Bombay's Indian Restaurant,12127422222.0,2,3.5,174,"['delivery', 'pickup']",https://www.yelp.com/biz/bombays-indian-restaurant-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1173,1173,lēna-new-york-8,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.719135, 'longitude': -73.991758}",(212) 343-7425,1757.7467403455605,flcy6dNr4s12PTv6VtBK9Q,https://s3-media2.fl.yelpcdn.com/bphoto/ARONq0JV4DGnUT5x1-O5Ow/o.jpg,False,"{'address1': '137 Eldridge St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['137 Eldridge St', 'New York, NY 10002']}",LĒNA,12123437425.0,2,4.5,90,"['delivery', 'pickup']",https://www.yelp.com/biz/l%C4%93na-new-york-8?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1174,1174,greecologies-new-york,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'greek', 'title': 'Greek'}]","{'latitude': 40.720387, 'longitude': -73.996581}",(212) 941-0100,1593.7524175136982,t2iNgfFikLQJynJSURth0A,https://s3-media2.fl.yelpcdn.com/bphoto/pcUhWhPtwZgg8cxZ2QKFew/o.jpg,False,"{'address1': '379 Broome St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['379 Broome St', 'New York, NY 10013']}",Greecologies,12129410100.0,2,4.5,389,"['delivery', 'pickup']",https://www.yelp.com/biz/greecologies-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1175,1175,dim-sum-vip-new-york,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 40.71618, 'longitude': -73.99804}",(212) 226-6889,1155.431304088555,jpK6MMfLJwLXCzTeywyNNA,https://s3-media3.fl.yelpcdn.com/bphoto/oEVip_8Nb2wsEmXefb1e9Q/o.jpg,False,"{'address1': '68 Mott St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['68 Mott St', 'New York, NY 10013']}",Dim Sum VIP,12122266889.0,2,3.5,217,[],https://www.yelp.com/biz/dim-sum-vip-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1176,1176,by-chloe-soho-new-york,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.72277, 'longitude': -73.9972}",(347) 620-9620,1794.1280480591668,z_m2JLSbEnCSnqCmL9UT4A,https://s3-media3.fl.yelpcdn.com/bphoto/8qv444N5dvLCNn4SLqMJeg/o.jpg,False,"{'address1': '240 Lafayette St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['240 Lafayette St', 'New York, NY 10012']}",by CHLOE. SOHO,13476209620.0,2,4.0,272,"['delivery', 'pickup']",https://www.yelp.com/biz/by-chloe-soho-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1177,1177,umi-no-ie-new-york-2,"[{'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.724637, 'longitude': -73.988227}",(646) 654-1122,2401.902660400201,Uoic12Je-GLfRp3D3Klp5g,https://s3-media3.fl.yelpcdn.com/bphoto/fVxXLtSBsYdkXXtPmI4GgA/o.jpg,False,"{'address1': '86 E 3rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['86 E 3rd St', 'New York, NY 10003']}",Umi No Ie,16466541122.0,2,4.0,147,[],https://www.yelp.com/biz/umi-no-ie-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1178,1178,fornino-brooklyn-5,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.6928735340776, 'longitude': -74.0016932280972}",(718) 422-1107,1805.614657002552,an8TuHRg0e3cgiAE705ZDA,https://s3-media2.fl.yelpcdn.com/bphoto/hvSz67W-tpkAiHzDLcA6IA/o.jpg,False,"{'address1': 'Pier 6 Brooklyn Bridge Park', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['Pier 6 Brooklyn Bridge Park', 'Brooklyn, NY 11201']}",Fornino,17184221107.0,2,4.0,200,[],https://www.yelp.com/biz/fornino-brooklyn-5?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1179,1179,jadis-new-york,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.7210234741789, 'longitude': -73.9910054106201}",(212) 254-1675,1948.7162621010807,iQB37FNqD_G5_QMrp9ovnw,https://s3-media3.fl.yelpcdn.com/bphoto/fkpYUCwqIP-E3kBh2uJgPA/o.jpg,False,"{'address1': '42 Rivington St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['42 Rivington St', 'New York, NY 10002']}",Jadis,12122541675.0,2,4.0,478,[],https://www.yelp.com/biz/jadis-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1180,1180,roccos-tacos-and-tequila-bar-brooklyn,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.69319596606, 'longitude': -73.9885798943981}",(718) 246-8226,2322.680474854761,okNIE5TrZVy43GI0A3aUIw,https://s3-media3.fl.yelpcdn.com/bphoto/wXoxv2VFhHh7cWtDh-q4Ng/o.jpg,False,"{'address1': '339 Adams St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['339 Adams St', 'Brooklyn, NY 11201']}",Rocco's Tacos & Tequila Bar,17182468226.0,2,3.5,1117,"['delivery', 'pickup']",https://www.yelp.com/biz/roccos-tacos-and-tequila-bar-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1181,1181,amarachi-brooklyn,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'african', 'title': 'African'}]","{'latitude': 40.69803, 'longitude': -73.98482}",(718) 222-1010,2239.194926178963,lXPQ5iNQjEPxX86D8YLV-w,https://s3-media1.fl.yelpcdn.com/bphoto/V75vInDaQVfO8Iu2W6HIMQ/o.jpg,False,"{'address1': '189 Bridge St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['189 Bridge St', 'Brooklyn, NY 11201']}",AMARACHI,17182221010.0,2,3.5,290,"['delivery', 'pickup']",https://www.yelp.com/biz/amarachi-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1182,1182,matsunichi-new-york-3,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.7159199, 'longitude': -73.9972499}",(646) 952-0285,1178.7136115160993,ci457I10hOtr9PpEQ5wpZw,https://s3-media3.fl.yelpcdn.com/bphoto/JnM_kajn3A_VYiNMNl3gWg/o.jpg,False,"{'address1': '14-18 Elizabeth St', 'address2': '32-33', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['14-18 Elizabeth St', '32-33', 'New York, NY 10013']}",Matsunichi,16469520285.0,2,3.5,82,[],https://www.yelp.com/biz/matsunichi-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1183,1183,anyway-cafe-new-york,"[{'alias': 'russian', 'title': 'Russian'}]","{'latitude': 40.7250017, 'longitude': -73.9906009}",(212) 533-3412,2305.2508200378547,qIDwDSiUMzzq-MWWirTQwQ,https://s3-media1.fl.yelpcdn.com/bphoto/0BNEWiFtiGGYFstW2La50A/o.jpg,False,"{'address1': '32 E 2nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['32 E 2nd St', 'New York, NY 10003']}",Anyway Cafe,12125333412.0,2,4.0,203,[],https://www.yelp.com/biz/anyway-cafe-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1184,1184,awash-ethiopian-restaurant-new-york-3,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","{'latitude': 40.72658, 'longitude': -73.98682}",(212) 982-9589,2639.409584352117,pwarWuPn7Aw_il-epzJEgg,https://s3-media2.fl.yelpcdn.com/bphoto/MTJUXz_vjrh7-qaKIXzyxw/o.jpg,False,"{'address1': '338 E 6th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['338 E 6th St', 'New York, NY 10003']}",Awash Ethiopian Restaurant,12129829589.0,2,3.5,299,"['delivery', 'pickup']",https://www.yelp.com/biz/awash-ethiopian-restaurant-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1185,1185,tramonti-la-pizza-new-york,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.72667, 'longitude': -73.9836}",(212) 260-1441,2835.398616274002,Cm_knZN7W1MaFEp8MkBBSA,https://s3-media3.fl.yelpcdn.com/bphoto/wXHvlqX_y6UWPTNnOJEp5w/o.jpg,False,"{'address1': '130 Saint Marks Pl', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['130 Saint Marks Pl', 'New York, NY 10009']}",Tramonti La Pizza,12122601441.0,2,4.5,91,['pickup'],https://www.yelp.com/biz/tramonti-la-pizza-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1186,1186,fiat-cafe-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7214697, 'longitude': -73.9956631}",(212) 969-1809,1736.7988881146548,ip733nbgjaMMazfQ-Ibhgg,https://s3-media1.fl.yelpcdn.com/bphoto/pd6cf1RRb3BIqYiRxu6Tbw/o.jpg,False,"{'address1': '203 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['203 Mott St', 'New York, NY 10012']}",Fiat Cafe,12129691809.0,2,4.0,518,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/fiat-cafe-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1187,1187,milk-honey-new-york-2,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","{'latitude': 40.70944, 'longitude': -74.01012}",(212) 513-0700,246.711600113699,jf3OvEnL0GZuxOV4-SR3uQ,https://s3-media4.fl.yelpcdn.com/bphoto/TpvIF-OcPDdiSEPknjBREw/o.jpg,False,"{'address1': '160 Broadway Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['160 Broadway Ave', 'New York, NY 10038']}",Milk + Honey,12125130700.0,2,2.5,22,"['delivery', 'pickup']",https://www.yelp.com/biz/milk-honey-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1188,1188,serafina-ludlow-new-york-4,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.720205886879, 'longitude': -73.9884993061423}",(212) 358-9800,2043.7275857637567,bmcIFCtXLzkQIgLmDVXs3A,https://s3-media1.fl.yelpcdn.com/bphoto/WNbcLRsYKniagmi_3_6cLw/o.jpg,False,"{'address1': '98 Rivington St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['98 Rivington St', 'New York, NY 10002']}",Serafina Ludlow,12123589800.0,2,3.5,72,"['delivery', 'pickup']",https://www.yelp.com/biz/serafina-ludlow-new-york-4?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1189,1189,cafe-mocha-new-york-27,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7278692185584, 'longitude': -73.9880887632294}",(212) 253-1046,2687.2063193661293,jtG2vc_qkBOwcaxFBYfYZA,https://s3-media4.fl.yelpcdn.com/bphoto/WxKYIprLfVGBt3EdzXQOrw/o.jpg,False,"{'address1': '116 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['116 2nd Ave', 'New York, NY 10003']}",Cafe Mocha,12122531046.0,2,3.5,322,"['delivery', 'pickup']",https://www.yelp.com/biz/cafe-mocha-new-york-27?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1190,1190,pierogi-boys-brooklyn-2,"[{'alias': 'polish', 'title': 'Polish'}]","{'latitude': 40.6912059384529, 'longitude': -73.9829980954528}",(929) 360-2768,2811.160354890504,_L_zrbTjKf3KjWvp8gnb5Q,https://s3-media4.fl.yelpcdn.com/bphoto/-2rWUcznUwYJ0c3vok-ANQ/o.jpg,False,"{'address1': '445 Albee Square W', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['445 Albee Square W', 'Brooklyn, NY 11201']}",Pierogi Boys,19293602768.0,2,4.5,62,"['delivery', 'pickup']",https://www.yelp.com/biz/pierogi-boys-brooklyn-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1191,1191,dudleys-new-york,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7179985, 'longitude': -73.9904345}",(212) 925-7355,1764.1296816251443,L7_MTRZyYp_i-cnH2CU4zQ,https://s3-media4.fl.yelpcdn.com/bphoto/zoBYZmBVfF-QN-y0_kwD8w/o.jpg,False,"{'address1': '85 Orchard St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['85 Orchard St', 'New York, NY 10002']}",Dudleys,12129257355.0,2,4.0,606,"['delivery', 'pickup']",https://www.yelp.com/biz/dudleys-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1192,1192,pi-bakerie-new-york,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.72361, 'longitude': -74.00329}",(212) 226-2701,1709.9938385580747,s_YuHngBngWwzpcKNIM71A,https://s3-media1.fl.yelpcdn.com/bphoto/bA4Kr3ALDsROZB3KrzN31A/o.jpg,False,"{'address1': '512 Broome St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['512 Broome St', 'New York, NY 10013']}",Pi Bakerie,12122262701.0,2,4.5,229,['pickup'],https://www.yelp.com/biz/pi-bakerie-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1193,1193,dez-new-york-2,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.72246, 'longitude': -73.99618}",(212) 674-8002,1813.7864423460453,JeeR41yDIEm50u7fleZVXA,https://s3-media2.fl.yelpcdn.com/bphoto/11wM1buQ38l7bnyaVDxibg/o.jpg,False,"{'address1': '227 Mulberry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['227 Mulberry St', 'New York, NY 10012']}",Dez,12126748002.0,2,4.5,97,"['delivery', 'pickup']",https://www.yelp.com/biz/dez-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1194,1194,boundless-plains-espresso-new-york,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'australian', 'title': 'Australian'}]","{'latitude': 40.70797, 'longitude': -74.01378}",(646) 370-4399,553.9413243529158,1jT3p3mzWChFhtPsTJyrog,https://s3-media4.fl.yelpcdn.com/bphoto/miT5AnRVcmhspHfcWijf5w/o.jpg,False,"{'address1': '19 Rector St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['19 Rector St', 'New York, NY 10006']}",Boundless Plains Espresso,16463704399.0,2,4.5,65,"['delivery', 'pickup']",https://www.yelp.com/biz/boundless-plains-espresso-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1195,1195,the-hideaway-new-york,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.717575, 'longitude': -74.010276}",(212) 334-5775,1034.898972340278,8ERDirrcagy6XNfVmeJt-g,https://s3-media2.fl.yelpcdn.com/bphoto/9EdxNYTW9n1zsPoaoimc8w/o.jpg,False,"{'address1': '185 Duane St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['185 Duane St', 'New York, NY 10013']}",The Hideaway,12123345775.0,2,3.5,95,[],https://www.yelp.com/biz/the-hideaway-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1196,1196,black-iron-burger-new-york-7,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]","{'latitude': 40.72406, 'longitude': -73.98275}",(212) 677-6067,2681.597587267313,liis8xKFHuGGfTSeboeaXA,https://s3-media4.fl.yelpcdn.com/bphoto/YwoZy-H2E2v0WCLz70RzMw/o.jpg,False,"{'address1': '540 E 5th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['540 E 5th St', 'New York, NY 10018']}",Black Iron Burger,12126776067.0,2,4.0,485,"['delivery', 'pickup']",https://www.yelp.com/biz/black-iron-burger-new-york-7?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1197,1197,gotan-new-york,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 40.719255, 'longitude': -74.006607}",(212) 431-5200,1191.0192667730382,nKpHJSu7xbGyerOjfLRzfA,https://s3-media3.fl.yelpcdn.com/bphoto/1BcKjEDffC-wjX51u-sT3w/o.jpg,False,"{'address1': '130 Franklin St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['130 Franklin St', 'New York, NY 10013']}",Gotan,12124315200.0,2,4.0,340,"['delivery', 'pickup']",https://www.yelp.com/biz/gotan-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1198,1198,takahachi-new-york,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.725315, 'longitude': -73.984436}",(212) 505-6524,2672.0813865689965,itblJyiTY2h2ACidLk66oA,https://s3-media2.fl.yelpcdn.com/bphoto/hEeWHgKSHySg1i9RUQTzUw/o.jpg,False,"{'address1': '85 Ave A', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['85 Ave A', 'New York, NY 10009']}",Takahachi,12125056524.0,2,4.0,525,[],https://www.yelp.com/biz/takahachi-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
